ID_point,Point_name,Date ,Decimale_date,Collecting_campaign,Year,Coordinates_X,Coordinates_X_UTM_31,Coordinates_Y,Coordinates_Y_UTM_31,Altitude_asl,Profondeur_cm,Profondeur_approximative,Color,Hcl,Hcl_rough,Humidity,Hydromorphy,Hydromorphy_intensity,Texture,Surface_structure,Average_surface_stability_6,Flapping_crust,Compactness,Rough_approximate_elements_%,Comments,Parcel_code,zone,EC_1_5_mS_cm,EC_mS_cm,pH,Ca_ppm,Na_ppm,NO3_ppm,K_ppm
ESE19A22,A22,,,ESE19,2019,"3,193611","515727,03","43,210157",4784171,"1,3",70-90,80,,,,,,,,,,,,,,,A,"1,528","10,29872",,390,48,21,
ESE19A22,A22,,,ESE19,2019,"3,193611","515727,03","43,210157",4784171,"1,1",90-120,105,,,,,,,,,,,,,,,A,"0,437","2,94538",,71,33,9,
ESE19A23,A23,,,ESE19,2019,"3,193082","515684,04","43,21023",4784179,"2,28",0-20,10,,,,,,,,,,,,,,,A,"0,545","3,6733",,130,24,25,
ESE19A23,A23,,,ESE19,2019,"3,193082","515684,04","43,21023",4784179,"2,08",20-40,30,,,,,,,,,,,,,,,A,"0,44","2,9656",,98,29,18,
ESE19A23,A23,,,ESE19,2019,"3,193082","515684,04","43,21023",4784179,"1,58",70-90,80,,,,,,,,,,,,,,,A,"1,306","8,80244",,300,75,41,
ESE19A23,A23,,,ESE19,2019,"3,193082","515684,04","43,21023",4784179,"1,38",90-120,105,,,,,,,,,,,,,,,A,"0,997","6,71978",,170,75,28,
ESE19A24,A24,,,ESE19,2019,"3,191728","515573,99","43,210457","4784203,96","3,41",0-20,10,,,,,,,,,,,,,,,A,"0,63","4,2462",,160,12,73,
ESE19A24,A24,,,ESE19,2019,"3,191728","515573,99","43,210457","4784203,96","3,21",20-40,30,,,,,,,,,,,,,,,A,"1,067","7,19158",,350,13,51,
ESE19A25,A25,,,ESE19,2019,"3,190639","515485,50","43,210601","4784219,75","5,19",0-20,10,,,,,,,,,,,,,,,A,"0,395","2,6623",,99,12,49,
ESE19A25,A25,,,ESE19,2019,"3,190639","515485,50","43,210601","4784219,75","4,99",20-40,30,,,,,,,,,,,,,,,A,"0,326","2,19724",,100,11,12,
ESE19A25,A25,,,ESE19,2019,"3,190639","515485,50","43,210601","4784219,75","4,49",70-90,80,,,,,,,,,,,,,,,A,"0,413","2,78362",,130,12,11,
ESE19A26,A26,,,ESE19,2019,"3,189438","515387,89","43,21081","4784242,74","7,42",0-20,10,,,,,,,,,,,,,,,A,"0,684","4,61016",,170,13,48,
ESE19A26,A26,,,ESE19,2019,"3,189438","515387,89","43,21081","4784242,74","7,22",20-40,30,,,,,,,,,,,,,,,A,"0,254","1,71196",,67,10,10,
ESE19A26,A26,,,ESE19,2019,"3,189438","515387,89","43,21081","4784242,74","7,02",40-75,"57,5",,,,,,,,,,,,,,,A,"0,251","1,69174",,66,11,10,
ESE19A27,A27,,,ESE19,2019,"3,1911","515523,45","43,2086111","4783998,85","1,88",0-20,10,,,,,,,,,,,,,,,A,"0,241","1,62434",,56,11,12,
ESE19A27,A27,,,ESE19,2019,"3,1911","515523,45","43,2086111","4783998,85","1,68",20-40,30,,,,,,,,,,,,,,,A,"0,239","1,61086",,56,13,10,
ESE19A27,A27,,,ESE19,2019,"3,1911","515523,45","43,2086111","4783998,85","1,08",70-90,80,,,,,,,,,,,,,,,A,"0,322","2,17028",,45,31,10,
ESE19A27,A27,,,ESE19,2019,"3,1911","515523,45","43,2086111","4783998,85","0,88",100-120,110,,,,,,,,,,,,,,,A,"0,305","2,0557",,42,32,8,
ESE19A28,A28,,,ESE19,2019,"3,19355","515722,17","43,2097778","4784128,87","1,92",0-20,10,,,,,,,,,,,,,,,A,"0,271","1,82654",,67,12,14,
ESE19A28,A28,,,ESE19,2019,"3,19355","515722,17","43,2097778","4784128,87","1,72",20-40,30,,,,,,,,,,,,,,,A,"0,244","1,64456",,63,13,10,
ESE19A28,A28,,,ESE19,2019,"3,19355","515722,17","43,2097778","4784128,87","1,02",70-90,80,,,,,,,,,,,,,,,A,"0,284","1,91416",,36,35,12,
ESE19A28,A28,,,ESE19,2019,"3,19355","515722,17","43,2097778","4784128,87","1,02",90-120,105,,,,,,,,,,,,,,,A,"0,317","2,13658",,26,47,12,
ESE19A29,A29,,,ESE19,2019,"3,19299","515676,65","43,2098889","4784141,11","2,14",0-20,10,,,,,,,,,,,,,,,A,"0,408","2,74992",,77,28,83,
ESE19A29,A29,,,ESE19,2019,"3,19299","515676,65","43,2098889","4784141,11","1,74",20-40,30,,,,,,,,,,,,,,,A,"0,281","1,89394",,42,30,30,
ESE19A29,A29,,,ESE19,2019,"3,19299","515676,65","43,2098889","4784141,11","1,24",70-90,80,,,,,,,,,,,,,,,A,"0,494","3,32956",,34,73,27,
ESE19A29,A29,,,ESE19,2019,"3,19299","515676,65","43,2098889","4784141,11","0,94",100-120,110,,,,,,,,,,,,,,,A,"0,348","2,34552",,26,52,10,
ESE19A30,A30,,,ESE19,2019,"3,192472","515634,55","43,20997","4784150,02","2,79",0-20,10,,,,,,,,,,,,,,,A,"0,353","2,37922",,98,62,57,
ESE19A30,A30,,,ESE19,2019,"3,192472","515634,55","43,20997","4784150,02","2,39",20-60,40,,,,,,,,,,,,,,,A,"0,319","2,15006",,74,24,29,
ESE19A30,A30,,,ESE19,2019,"3,192472","515634,55","43,20997","4784150,02","1,89",80-100,90,,,,,,,,,,,,,,,A,"0,65","4,381",,120,75,33,
ESE19A30,A30,,,ESE19,2019,"3,192472","515634,55","43,20997","4784150,02","1,69",100-120,110,,,,,,,,,,,,,,,A,"0,621","4,18554",,110,50,15,
ESE19A31,A31,,,ESE19,2019,"3,191722","515573,60","43,210083","4784162,42","3,75",0-20,10,,,,,,,,,,,,,,,A,"0,277","1,86698",,81,10,33,
ESE19A31,A31,,,ESE19,2019,"3,191722","515573,60","43,210083","4784162,42","3,35",20-60,40,,,,,,,,,,,,,,,A,"0,243","1,63782",,75,10,17,
ESE19A31,A31,,,ESE19,2019,"3,191722","515573,60","43,210083","4784162,42","2,85",80-100,90,,,,,,,,,,,,,,,A,"0,265","1,7861",,83,11,16,
ESE19A32,A32,,,ESE19,2019,"3,1887499","515332,07","43,2105278","4784211,27","9,3",0-20,10,,,,,,,,,,,,,,,A,"0,243","1,63782",,65,9,23,
ESE19A32,A32,,,ESE19,2019,"3,1887499","515332,07","43,2105278","4784211,27",,20-60,40,,,,,,,,,,,,,,,A,"0,205","1,3817",,66,9,12,
ESE19A32,A32,,,ESE19,2019,"3,1887499","515332,07","43,2105278","4784211,27",,80-100,90,,,,,,,,,,,,,,,A,"0,208","1,40192",,68,9,9,
ESE19A32,A32,,,ESE19,2019,"3,1887499","515332,07","43,2105278","4784211,27",,100-120,110,,,,,,,,,,,,,,,A,"0,224","1,50976",,74,10,9,
ESE19A32,A32,,,ESE19,2019,"3,1887499","515332,07","43,2105278","4784211,27","9,3",0-20,10,,,,,,,,,,,,,,,A,"0,28","1,8872",,61,13,15,
ESE19A32,A32,,,ESE19,2019,"3,1887499","515332,07","43,2105278","4784211,27",,20-40,30,,,,,,,,,,,,,,,A,"0,292","1,96808",,62,15,14,
ESE19A32,A32,,,ESE19,2019,"3,1887499","515332,07","43,2105278","4784211,27",,70-90,80,,,,,,,,,,,,,,,A,"0,303","2,04222",,37,34,11,
ESE19A32,A32,,,ESE19,2019,"3,1887499","515332,07","43,2105278","4784211,27",,110-120,115,,,,,,,,,,,,,,,A,"0,251","1,69174",,39,27,10,
ESE19A33,A33,,,ESE19,2019,"3,19418","515773,26","43,210103","4784165,11","2,01",0-100,50,,,,,,,,,,,,,,,A,"0,262","1,76588",,56,12,15,
ESE19A33,A33,,,ESE19,2019,"3,19418","515773,26","43,210103","4784165,11",,100-120,110,,,,,,,,,,,,,,,A,"0,344","2,31856",,40,36,10,
ESE19A33,A33,,,ESE19,2019,"3,19418","515773,26","43,210103","4784165,11",,120-160,140,,,,,,,,,,,,,,,A,"0,285","1,9209",,41,29,8,
ESE19A33,A33,,,ESE19,2019,"3,19418","515773,26","43,210103","4784165,11",,160-180,170,,,,,,,,,,,,,,,A,"0,32","2,1568",,47,31,8,
ESE19A33,A33,,,ESE19,2019,"3,19418","515773,26","43,210103","4784165,11",,0-20,10,,,,,,,,,,,,,,,A,"0,381","2,56794",,96,11,15,
ESE19A33,A33,,,ESE19,2019,"3,19418","515773,26","43,210103","4784165,11",,20-40,30,,,,,,,,,,,,,,,A,"0,255","1,7187",,57,13,9,
ESE19A33,A33,,,ESE19,2019,"3,19418","515773,26","43,210103","4784165,11",,70-90,80,,,,,,,,,,,,,,,A,"0,284","1,91416",,31,36,11,
ESE19A34,A34,,,ESE19,2019,"3,1919","515588,08","43,21","4784153,24","3,47",0-20,10,,,,,,,,,,,,,,,A,"0,362","2,43988",,83,19,44,
ESE19A34,A34,,,ESE19,2019,"3,1919","515588,08","43,21","4784153,24",,20-40,30,,,,,,,,,,,,,,,A,"0,296","1,99504",,61,24,16,
ESE19A34,A34,,,ESE19,2019,"3,1919","515588,08","43,21","4784153,24",,70-90,80,,,,,,,,,,,,,,,A,"0,616","4,15184",,74,70,23,
ESE19A34,A34,,,ESE19,2019,"3,1919","515588,08","43,21","4784153,24",,100,100,,,,,,,,,,,,,,,A,"0,993","6,69282",,150,73,23,
ESE19A34,A34,,,ESE19,2019,"3,1919","515588,08","43,21","4784153,24",,100-120,110,,,,,,,,,,,,,,,A,"0,361","2,43314",,43,44,12,
ESE19A35,A35,,,ESE19,2019,"3,19197222","515593,93","43,2100556","4784159,43","3,45",0-20,10,,,,,,,,,,,,,,,A,"0,258","1,73892",,66,11,17,
ESE19A35,A35,,,ESE19,2019,"3,19197222","515593,93","43,2100556","4784159,43",,70-90,80,,,,,,,,,,,,,,,A,"0,286","1,92764",,72,16,15,
ESE19A35,A35,,,ESE19,2019,"3,19197222","515593,93","43,2100556","4784159,43",,110-125,"117,5",,,,,,,,,,,,,,,A,"0,36","2,4264",,67,30,18,
ESE19A35,A35,,,ESE19,2019,"3,19197222","515593,93","43,2100556","4784159,43",,125-160,"142,5",,,,,,,,,,,,,,,A,"0,361","2,43314",,64,32,16,
ESE19A35,A35,,,ESE19,2019,"3,19197222","515593,93","43,2100556","4784159,43",,160-190,175,,,,,,,,,,,,,,,A,"0,416","2,80384",,65,39,12,
ESE19A35,A35,,,ESE19,2019,"3,19197222","515593,93","43,2100556","4784159,43",,190-215,"202,5",,,,,,,,,,,,,,,A,"0,683","4,60342",,130,42,17,
ESE19A35,A35,,,ESE19,2019,"3,19197222","515593,93","43,2100556","4784159,43",,215-260,"237,5",,,,,,,,,,,,,,,A,"0,419","2,82406",,68,35,13,
ESE19A35,A35,,,ESE19,2019,"3,19197222","515593,93","43,2100556","4784159,43",,260-315,"287,5",,,,,,,,,,,,,,,A,"0,327","2,20398",,59,25,11,
ESE19A36,A36,,,ESE19,2019,"3,1936","515726,17","43,21","4784153,56",,100-110,105,,,,,,,,,,,,,,,A,"0,509","3,43066",,47,64,24,
ESE19A36,A36,,,ESE19,2019,"3,1936","515726,17","43,21","4784153,56",,110-120,115,,,,,,,,,,,,,,,A,"0,266","1,79284",,43,42,11,
ESE19A36,A36,,,ESE19,2019,"3,1936","515726,17","43,21","4784153,56",,140-180,160,,,,,,,,,,,,,,,A,"0,304","2,04896",,24,40,12,
ESE19A36,A36,,,ESE19,2019,"3,1936","515726,17","43,21","4784153,56",,200-220,210,,,,,,,,,,,,,,,A,"0,352","2,37248",,44,27,9,
ESE19A37,A37,,,ESE19,2019,"3,19418","515773,26","43,210103","4784165,11","2,01",0-20,10,,,,,,,,,,,,,,,A,"0,243","1,63782",,57,12,13,
ESE19A37,A37,,,ESE19,2019,"3,19418","515773,26","43,210103","4784165,11","1,81",20-40,30,,,,,,,,,,,,,,,A,"0,251","1,69174",,56,15,9,
ESE19A37,A37,,,ESE19,2019,"3,19418","515773,26","43,210103","4784165,11","1,61",40-60,50,,,,,,,,,,,,,,,A,"0,247","1,66478",,54,16,10,
ESE19A37,A37,,,ESE19,2019,"3,19418","515773,26","43,210103","4784165,11","1,41",60-70,65,,,,,,,,,,,,,,,A,"0,272","1,83328",,42,28,12,
ESE19A37,A37,,,ESE19,2019,"3,19418","515773,26","43,210103","4784165,11","1,31",70-100,85,,,,,,,,,,,,,,,A,"0,313","2,10962",,37,36,10,
ESE19A37,A37,,,ESE19,2019,"3,19418","515773,26","43,210103","4784165,11","1,01",100-140,120,,,,,,,,,,,,,,,A,"0,288","1,94112",,27,38,12,
ESE19A38,A38,,,ESE19,2019,"3,193394","515709,33","43,210421","4784200,27","2,07",0-40,20,,,,,,,,,,,,,,,A,"0,67","4,5158",,58,84,72,
ESE19A38,A38,,,ESE19,2019,"3,193394","515709,33","43,210421","4784200,27","1,67",40-60,50,,,,,,,,,,,,,,,A,"0,369","2,48706",,24,53,24,
ESE19A38,A38,,,ESE19,2019,"3,193394","515709,33","43,210421","4784200,27","1,47",60-80,70,,,,,,,,,,,,,,,A,"0,793","5,34482",,98,73,25,
ESE19A38,A38,,,ESE19,2019,"3,193394","515709,33","43,210421","4784200,27","1,27",80-100,90,,,,,,,,,,,,,,,A,"0,347","2,33878",,39,39,13,
ESE19A39,A39,,,ESE19,2019,"3,191183","515529,79","43,21021","4784176,43","4,67",0-20,10,,,,,,,,,,,,,,,A,"0,319","2,15006",,70,12,49,
ESE19A39,A39,,,ESE19,2019,"3,191183","515529,79","43,21021","4784176,43","4,47",20-40,30,,,,,,,,,,,,,,,A,"0,21","1,4154",,60,10,11,
ESE19A39,A39,,,ESE19,2019,"3,191183","515529,79","43,21021","4784176,43","4,27",40-80,60,,,,,,,,,,,,,,,A,"0,203","1,36822",,65,9,10,
ESE19A39,A39,,,ESE19,2019,"3,191183","515529,79","43,21021","4784176,43","3,87",80-110,95,,,,,,,,,,,,,,,A,"0,246","1,65804",,56,9,11,
ESE19A39,A39,,,ESE19,2019,"3,191183","515529,79","43,21021","4784176,43","3,57",110-130,120,,,,,,,,,,,,,,,A,"0,369","2,48706",,110,10,16,
ESE19A40,A40,,,ESE19,2019,"3,1905","515476,25","43,2025","4783320,09","2,67",170-240,205,,,,,,,,,,,,,,,A,"0,341","2,29834",,58,37,7,
ESE19A40,A40,,,ESE19,2019,"3,1905","515476,25","43,2025","4783320,09",,240-250,245,,,,,,,,,,,,,,,A,"0,298","2,00852",,53,31,8,
ESE19A40,A40,,,ESE19,2019,"3,1905","515476,25","43,2025","4783320,09",,255-270,"262,5",,,,,,,,,,,,,,,A,"0,275","1,8535",,37,39,7,
ESE19A41,A41,,,ESE19,2019,"3,1905","515476,41","43,2019","4783253,46","1,87",160-170,165,,,,,,,,,,,,,,,A,"0,41","2,7634",,50,52,9,
ESE19A42,A42,,,ESE19,2019,"3,189201","515370,93","43,20168","4783228,79","4,38",0-20,10,,,,,,,,,,,,,,,A,"0,356","2,39944",,70,15,42,
ESE19A42,A42,,,ESE19,2019,"3,189201","515370,93","43,20168","4783228,79","4,18",20-40,30,,,,,,,,,,,,,,,A,"0,212","1,42888",,65,10,10,
ESE19A42,A42,,,ESE19,2019,"3,189201","515370,93","43,20168","4783228,79","3,98",40-50,45,,,,,,,,,,,,,,,A,"0,213","1,43562",,67,10,11,
ESE19A43,A43,,,ESE19,2019,"3,1898171004055","515421,00","43,201608608768","4783220,97","2,3",0-20,10,,,,,,,,,,,,,,,A,"0,191","1,28734",,56,14,9,
ESE19A43,A43,,,ESE19,2019,"3,1898171004055","515421,00","43,201608608768","4783220,97","2,1",20-40,30,,,,,,,,,,,,,,,A,"0,579","3,90246",,150,31,10,
ESE19A43,A43,,,ESE19,2019,"3,1898171004055","515421,00","43,201608608768","4783220,97","1,6",70-90,80,,,,,,,,,,,,,,,A,"0,723","4,87302",,160,44,10,
ESE19A43,A43,,,ESE19,2019,"3,1898171004055","515421,00","43,201608608768","4783220,97","1,3",100-120,110,,,,,,,,,,,,,,,A,"0,724","4,87976",,110,76,10,
ESE19A44,A44,,,ESE19,2019,"3,189721","515413,35","43,200979","4783151,03","2,11",0-20,10,,,,,,,,,,,,,,,A,"0,267","1,79958",,64,13,16,
ESE19A44,A44,,,ESE19,2019,"3,189721","515413,35","43,200979","4783151,03","1,91",20-40,30,,,,,,,,,,,,,,,A,"0,239","1,61086",,64,14,9,
ESE19A44,A44,,,ESE19,2019,"3,189721","515413,35","43,200979","4783151,03","1,41",70-90,80,,,,,,,,,,,,,,,A,"0,22","1,4828",,57,14,7,
ESE19A44,A44,,,ESE19,2019,"3,189721","515413,35","43,200979","4783151,03","1,11",100-120,110,,,,,,,,,,,,,,,A,"0,239","1,61086",,58,20,10,
ESE19A45,A45,,,ESE19,2019,"3,1898809","515426,00","43,20233","4783301,09","3,84",0-20,10,,,,,,,,,,,,,,,A,"0,252","1,69848",,66,13,19,
ESE19A45,A45,,,ESE19,2019,"3,1898809","515426,00","43,20233","4783301,09","3,64",20-40,30,,,,,,,,,,,,,,,A,"0,242","1,63108",,66,13,14,
ESE19A46,A46,,,ESE19,2019,"3,190672","515490,56","43,20117","4783172,42","1,41",0-30,15,,,,,,,,,,,,,,,A,"0,533","3,59242",,16,100,28,
ESE19A46,A46,,,ESE19,2019,"3,190672","515490,56","43,20117","4783172,42","1,11",30-50,40,,,,,,,,,,,,,,,A,"0,43","2,8982",,24,72,13,
ESE19A46,A46,,,ESE19,2019,"3,190672","515490,56","43,20117","4783172,42","0,91",50-70,60,,,,,,,,,,,,,,,A,"0,479","3,22846",,25,78,10,
ESE19A46,A46,,,ESE19,2019,"3,190672","515490,56","43,20117","4783172,42","0,71",70-110,90,,,,,,,,,,,,,,,A,"0,307","2,06918",,21,49,15,
ESE19A47,A47,,,ESE19,2019,"3,189876","515425,86","43,20132","4783188,93","1,89",0-20,10,,,,,,,,,,,,,,,A,"0,1779","1,199046",,51,11,18,
ESE19A47,A47,,,ESE19,2019,"3,189876","515425,86","43,20132","4783188,93","1,69",20-40,30,,,,,,,,,,,,,,,A,"0,194","1,30756",,64,11,13,
ESE19A47,A47,,,ESE19,2019,"3,189876","515425,86","43,20132","4783188,93","1,49",40-80,60,,,,,,,,,,,,,,,A,"0,12","0,8088",,41,11,10,
ESE19A47,A47,,,ESE19,2019,"3,189876","515425,86","43,20132","4783188,93","1,09",80-100,90,,,,,,,,,,,,,,,A,"0,547","3,68678",,30,96,15,
ESE19A47,A47,,,ESE19,2019,"3,189876","515425,86","43,20132","4783188,93","0,89",100-110,105,,,,,,,,,,,,,,,A,"0,399","2,68926",,32,67,11,
ESE19A47,A47,,,ESE19,2019,"3,189876","515425,86","43,20132","4783188,93","0,79",110-140,125,,,,,,,,,,,,,,,A,"0,266","1,79284",,37,40,12,
ESE19A48,A48,,,ESE19,2019,"3,189019","515356,20","43,20147","4783205,43","4,82",0-25,"12,5",,,,,,,,,,,,,,,A,"0,202","1,36148",,40,15,21,
ESE19A48,A48,,,ESE19,2019,"3,189019","515356,20","43,20147","4783205,43","4,57",25-60,"42,5",,,,,,,,,,,,,,,A,"0,784","5,28416",,150,50,13,
ESE19A48,A48,,,ESE19,2019,"3,189019","515356,20","43,20147","4783205,43","4,12",60-110,85,,,,,,,,,,,,,,,A,"0,761","5,12914",,140,51,13,
ESE19A48,A48,,,ESE19,2019,"3,189019","515356,20","43,20147","4783205,43","3,72",110,110,,,,,,,,,,,,,,,A,"0,618","4,16532",,110,54,28,
JRL19C37,C37,16/05/2019,,JRL19,2019,"3,062169939","505051,27","43,19551357","4782528,49",,0-40,20,"10,6YR53",4,,,,M,silty loam,sub-angular blocky,4,,,,Some oxidation no reduction,,C,"0,227","1,52998","8,07",37,"17,14",,"4,14"
JRL19C37,C37,16/05/2019,,JRL19,2019,"3,062169939","505051,27","43,19551357","4782528,49",,40-80,60,10YR53,3,,,,M,silty loam,sub-angular blocky,4,,,,Oxidation and  reduction,,C,"0,322","2,17028","8,19",35,"27,16",,"1,76"
JRL19C37,C37,16/05/2019,,JRL19,2019,"3,062169939","505051,27","43,19551357","4782528,49",,80-120,100,10YR53,4,,,,M,silty loam,sub-angular blocky,4,,,,Oxidation and  reduction,,C,"0,514","3,46436","8,51",31,"67,11",,"2,71"
JRL19C38,C38,16/05/2019,,JRL19,2019,"3,061906377","505029,85","43,19567036","4782545,89",,0-40,20,10YR54,4,,,,M,loamy sand,sub-angular blocky,,,,,No,,C,"0,396","2,66904","8,19",34,"48,54",,"5,00"
JRL19C38,C38,16/05/2019,,JRL19,2019,"3,061906377","505029,85","43,19567036","4782545,89",,40-80,60,"7,5YR43",4,,,,M,loamy sand,sub-angular blocky,,,,,Oxidation and reduction,,C,"0,51","3,4374","8,47",32,"65,25",,"2,23"
JRL19C38,C38,16/05/2019,,JRL19,2019,"3,061906377","505029,85","43,19567036","4782545,89",,80-120,100,10 YR 53,3,,,,M,silty clay,sub-angular blocky,,,,,Oxidation and  reduction,,C,"0,67","4,5158","8,49",29,"78,25",,"2,33"
JRL19C39,C39,16/05/2019,,JRL19,2019,"3,061540799","505000,14","43,19575978","4782555,8",,0-40,20,10YR54,4,,,,M,silty clay loam,sub-angular blocky,,,,,No,,C,"0,329","2,21746","8,58",30,"26,79",,"3,00"
JRL19C39,C39,16/05/2019,,JRL19,2019,"3,061540799","505000,14","43,19575978","4782555,8",,40-80,60,10YR54,4,,,,M,silty clay,sub-angular blocky,,,,,No,,C,"0,961","6,47714","8,41",29,"94,96",,"2,43"
JRL19C39,C39,16/05/2019,,JRL19,2019,"3,061540799","505000,14","43,19575978","4782555,8",,80-120,100,10YR54,4,,,,M,silty loam,sub-angular blocky,,,,,No,,C,"0,79","5,3246","8,57",29,"96,82",,"2,33"
JRL19C40,C40,16/05/2019,,JRL19,2019,"3,06142913","504991,08","43,19557689","4782535,48",,0-40,20,10YR43,4,,,,M,sandy loam,sub-angular blocky,,,,,No,,C,"0,311","2,09614","8,18",29,"21,59",,"6,53"
JRL19C40,C40,16/05/2019,,JRL19,2019,"3,06142913","504991,08","43,19557689","4782535,48",,40-80,60,10YR44,3,,,,M,silty clay loam,sub-angular blocky,,,,,Oxidation and  reduction,,C,"0,444","2,99256","8,42",28,"34,22",,"3,28"
JRL19C40,C40,16/05/2019,,JRL19,2019,"3,06142913","504991,08","43,19557689","4782535,48",,80-120,100,"2,5YR44",3,,,,M,silty clay loam,sub-angular blocky,,,,,Oxidation and  reduction,,C,"0,624","4,20576","8,29",28,"80,11",,"2,71"
JRL19C41,C41,16/05/2019,,JRL19,2019,"3,061240158","504975,72","43,19565893","4782544,58",,0-40,20,10YR53,4,,,,M,clay,blocky,3,,,,Oxidation and  reduction,,C,"0,467","3,14758","8,28",30,"35,70",,"2,33"
JRL19C41,C41,16/05/2019,,JRL19,2019,"3,061240158","504975,72","43,19565893","4782544,58",,40-80,60,10YR54,4,,,,M,silty clay,blocky,3,,,,Oxidation and  reduction,,C,"0,381","2,56794","8,36",30,"33,10",,"1,95"
JRL19C41,C41,16/05/2019,,JRL19,2019,"3,061240158","504975,72","43,19565893","4782544,58",,80-120,100,"7,5YR53",4,,,,M,silty clay,blocky,3,,,,Oxidation and reduction,,C,"0,502","3,38348","8,27",31,"61,54",,"2,23"
JRL19C42,C42,16/05/2019,,JRL19,2019,"3,06111357","504965,43","43,19573325","4782552,83",,0-40,20,"2,5Y56",4,,,,M,loam,sub-angular blocky,,,,,No,,C,"0,234","1,57716","8,45",34,"24,56",,"3,57"
JRL19C42,C42,16/05/2019,,JRL19,2019,"3,06111357","504965,43","43,19573325","4782552,83",,40-80,60,"2,5YR44",4,,,,M,silty clay loam,sub-angular blocky,,,,,Oxidation and  reduction,,C,"0,361","2,43314","8,59",31,"31,62",,"2,23"
JRL19C42,C42,16/05/2019,,JRL19,2019,"3,06111357","504965,43","43,19573325","4782552,83",,80-120,100,"2,5YR44",4,,,,M,silty clay loam,sub-angular blocky,,,,,Oxidation and  reduction ,,C,"0,516","3,47784","8,46",30,"67,11",,"2,23"
JRL19C43,C43,16/05/2019,,JRL19,2019,"3,061012388","504957,20","43,19578651","4782558,73",,0-40,20,"2,5Y53",3,,,,M,silty loam,sub-angular blocky,,,,,Oxidation and  reduction,,C,"0,211","1,42214","8,29",35,"14,91",,"4,14"
JRL19C43,C43,16/05/2019,,JRL19,2019,"3,061012388","504957,20","43,19578651","4782558,73",,40-80,60,10YR44,4,,,,M,silty loam,sub-angular blocky,,,,,Oxidation and  reduction,,C,"0,337","2,27138","8,66",30,"27,91",,"2,52"
JRL19C43,C43,16/05/2019,,JRL19,2019,"3,061012388","504957,20","43,19578651","4782558,73",,80-120,100,10YR54,4,,,,M,clay,sub-angular blocky,,,,,Oxidation no reduction,,C,"0,501","3,37674","8,54",30,"25,68",,"1,27"
JRL19C44,C44,16/05/2019,,JRL19,2019,"3,060709528","504932,60","43,19574582","4782554,2",,0-40,20,"2,5Y 44",4,,,,M,silty loam,sub-angular blocky,,,,,No,,C,"0,285","1,9209","8,23",34,"17,51",,"3,38"
JRL19C44,C44,16/05/2019,,JRL19,2019,"3,060709528","504932,60","43,19574582","4782554,2",,40-80,60,"2,5Y44",3,,,,M,silty clay loam,sub-angular blocky,,,,,Oxidation and  reduction at 50 cm depth,,C,"0,489","3,29586","8,54",31,"28,28",,"3,00"
JRL19C44,C44,16/05/2019,,JRL19,2019,"3,060709528","504932,60","43,19574582","4782554,2",,80-120,100,"2,5Y44",3,,,,M,silty clay loam,sub-angular blocky,,,,,Oxidation and  reduction,,C,"0,503","3,39022","8,47",32,"28,28",,"2,81"
JRL19C45,C45,16/05/2019,,JRL19,2019,"3,060166676","504888,49","43,19577125","4782556,99",,0-40,20,10YR64,4,,,,M,sandy loam,sub-angular blocky,,,,,No,,C,"0,251","1,69174","8,20",,"0,05",,
JRL19C45,C45,16/05/2019,,JRL19,2019,"3,060166676","504888,49","43,19577125","4782556,99",,40-80,60,10YR54,4,,,,M,silty clay loam,sub-angular blocky,,,,,Oxidation,,C,"0,368","2,48032","8,59",31,"21,59",,"3,00"
JRL19C45,C45,16/05/2019,,JRL19,2019,"3,060166676","504888,49","43,19577125","4782556,99",,80-120,100,10YR56,4,,,,M,silty clay loam,sub-angular blocky,,,,,Oxidation,,C,"0,446","3,00604","8,40",31,"29,39",,"2,52"
JRL19C46,C46,16/05/2019,,JRL19,2019,"3,059888648","504865,89","43,19592296","4782573,82",,0-40,20,10YR43,4,,,,M,loamy sand,sub-angular blocky,3,,,,No,,C,"0,326","2,19724","8,34",35,"26,05",,"5,00"
JRL19C46,C46,16/05/2019,,JRL19,2019,"3,059888648","504865,89","43,19592296","4782573,82",,40-80,60,10 YR56,4,,,,M,clay,sub-angular blocky,3,,,,No,,C,"0,499","3,36326","8,35",32,"67,11",,"2,33"
JRL19C46,C46,16/05/2019,,JRL19,2019,"3,059888648","504865,89","43,19592296","4782573,82",,80-120,100,10 YR46,4,,,,M,clay,sub-angular blocky,3,,,,Oxidation and  reduction,,C,"0,471","3,17454","8,25",31,"30,88",,"1,85"
JRL19C47,C47,16/05/2019,,JRL19,2019,"3,059715405","504851,79","43,19620542","4782605,18",,0-40,20,"7,5YR43",4,,,,M,clay,sub-angular blocky,,,,,No,,C,"0,292","1,96808","8,25",34,"21,59",,"4,81"
JRL19C47,C47,16/05/2019,,JRL19,2019,"3,059715405","504851,79","43,19620542","4782605,18",,40-80,60,10YR56,4,,,,M,clay,sub-angular blocky,,,,,No,,C,"0,379","2,55446","8,55",32,"31,99",,"3,00"
JRL19C47,C47,16/05/2019,,JRL19,2019,"3,059715405","504851,79","43,19620542","4782605,18",,80-120,100,10 YR56,4,,,,M,clay,sub-angular blocky,,,,,Small oxidation,,C,"0,426","2,87124","8,35",34,"34,59",,"2,52"
